This is the correlation coefficient matrix for subject 24

| 1.000000 | -0.047025 | -0.255310 | 0.563101 | 0.428573 | -0.053396 | 0.199420 | -0.123679 | -0.056843 | -0.275455 | 0.439077 | 0.355729 | 0.089319 | -0.218175 | -0.138735 | 0.049421 | -0.007471 | 0.094362 | 0.067382 | 0.085498 | 0.064648 | 0.012131 | -0.095901 | 0.092179 | -0.250642 | 0.120653 | 0.002583 | 0.053641 | -0.304417 | 0.185536 |
| 0.084856 | 1.000000 | 0.463307 | 0.147357 | 0.564725 | 0.456543 | -0.573363 | 0.271359 | 0.019166 | 0.314972 | 0.164581 | -0.051450 | -0.101546 | 0.198462 | 0.027770 | 0.044973 | -0.034159 | 0.049017 | 0.201897 | 0.042160 | 0.001546 | -0.056046 | -0.037299 | 0.042264 | -0.016390 | 0.081226 | 0.008587 | -0.015847 | -0.084631 | -0.106560 |
| -0.249028 | 0.512446 | 1.000000 | 0.173252 | 0.144130 | 0.279433 | -0.342338 | 0.308855 | 0.064610 | 0.359024 | 0.331277 | -0.036815 | -0.235261 | -0.013206 | -0.162924 | 0.195329 | -0.078355 | -0.078175 | -0.079446 | 0.133473 | 0.043636 | -0.148229 | 0.042390 | -0.102471 | -0.005699 | -0.123122 | 0.113732 | 0.134715 | -0.024607 | 0.084958 |
| -0.736125 | 0.571180 | 0.112560 | 1.000000 | 0.584891 | -0.528293 | 0.038724 | 0.281753 | 0.018559 | 0.385448 | -0.278097 | 0.439364 | 0.082551 | 0.147026 | -0.171399 | 0.006042 | 0.023786 | 0.031499 | 0.013135 | 0.005676 | 0.060386 | -0.060102 | 0.095466 | -0.024881 | 0.205750 | -0.157043 | -0.092410 | -0.044697 | 0.274766 | 0.034200 |
| 0.475682 | 0.664109 | -0.539653 | 0.488854 | 1.000000 | 0.807467 | 0.430883 | -0.198814 | 0.000290 | -0.160130 | -0.182941 | -0.525659 | 0.119906 | -0.166260 | -0.025588 | -0.038454 | 0.073071 | 0.074073 | 0.091206 | 0.302220 | 0.028719 | 0.115586 | 0.108579 | -0.000594 | 0.085893 | -0.012148 | 0.050938 | 0.015638 | -0.063493 | -0.000073 |
| 0.294482 | 0.468768 | -0.014276 | -0.519612 | -0.472160 | 1.000000 | 0.116155 | 0.232139 | 0.030935 | 0.302125 | 0.558589 | -0.353947 | -0.097909 | 0.006310 | -0.179663 | -0.036697 | 0.322286 | -0.011436 | -0.098769 | 0.084201 | -0.123684 | 0.018158 | 0.042620 | -0.025949 | -0.066837 | 0.009291 | 0.007580 | -0.121924 | 0.138175 | 0.044855 |
| -0.354725 | -0.549988 | -0.007469 | -0.077905 | -0.052702 | 0.481057 | 1.000000 | -0.342275 | 0.033807 | 0.320999 | 0.451164 | -0.489413 | 0.111238 | 0.026931 | 0.158515 | 0.028934 | 0.468949 | 0.158167 | 0.194347 | 0.047341 | -0.062879 | 0.086441 | 0.107646 | -0.042472 | 0.039934 | -0.098991 | 0.154010 | -0.178032 | -0.045435 | -0.129536 |
| -0.060102 | 0.172545 | -0.063674 | 0.158420 | -0.271087 | 0.234392 | 0.332025 | 1.000000 | -0.039434 | -0.023284 | -0.031162 | 0.156392 | 0.332002 | -0.065875 | -0.009763 | 0.165593 | -0.027131 | 0.574821 | 0.346387 | 0.158962 | 0.096260 | 0.384152 | 0.270933 | -0.150439 | -0.015574 | -0.111766 | 0.056062 | -0.046455 | 0.012075 | 0.232200 |
| 0.077988 | 0.011094 | -0.022100 | -0.004968 | 0.005505 | -0.046446 | 0.001033 | -0.064382 | 1.000000 | 0.039854 | -0.122023 | -0.002536 | -0.054012 | 0.007379 | -0.122547 | -0.050759 | -0.087164 | -0.016122 | 0.143298 | -0.047066 | 0.053701 | -0.009275 | 0.059731 | -0.036378 | -0.129005 | -0.106230 | -0.021859 | -0.009426 | -0.072021 | -0.027140 |
| 0.344442 | 0.143178 | -0.369992 | 0.191675 | -0.433936 | 0.491580 | -0.018744 | -0.077058 | -0.133498 | 1.000000 | 0.433429 | 0.298769 | 0.033220 | -0.137081 | 0.001612 | -0.208761 | -0.364294 | -0.035723 | -0.071268 | 0.066953 | -0.101725 | 0.234981 | -0.053920 | -0.145837 | 0.105247 | -0.210057 | 0.200208 | -0.163261 | 0.336776 | -0.126961 |
| -0.287288 | 0.257815 | -0.364591 | -0.496102 | 0.277024 | -0.360454 | 0.292460 | 0.092000 | 0.060249 | -0.400791 | 1.000000 | -0.375645 | -0.078490 | 0.028403 | 0.379970 | -0.241257 | -0.456060 | 0.026579 | -0.001312 | 0.059466 | 0.200312 | -0.155204 | 0.042121 | 0.039399 | 0.162253 | 0.145869 | 0.054017 | 0.093239 | 0.240407 | -0.059991 |
| -0.392421 | 0.298583 | 0.319268 | 0.325886 | 0.178318 | 0.233056 | -0.453835 | -0.369837 | -0.042624 | -0.261302 | 0.430262 | 1.000000 | 0.147068 | 0.123645 | 0.141316 | 0.130814 | -0.256762 | 0.023654 | -0.118492 | -0.014361 | 0.046207 | 0.044951 | 0.108813 | -0.058584 | 0.005210 | 0.094862 | -0.188651 | -0.150712 | 0.099770 | 0.183721 |
| -0.051817 | 0.082812 | 0.409498 | -0.064188 | -0.002497 | 0.137783 | 0.237264 | 0.371545 | 0.021780 | 0.044132 | 0.078312 | 0.122968 | 1.000000 | -0.342986 | -0.108746 | 0.042199 | 0.124530 | -0.577499 | 0.301480 | 0.010908 | -0.033516 | -0.305092 | -0.066482 | -0.088896 | 0.071353 | -0.236445 | -0.250672 | -0.087511 | 0.119029 | 0.310737 |
| 0.072867 | 0.179897 | 0.119360 | 0.017743 | 0.054849 | 0.000554 | 0.062113 | -0.454620 | 0.017134 | 0.134719 | 0.085325 | 0.112763 | -0.369973 | 1.000000 | -0.002792 | -0.143555 | -0.011063 | 0.035766 | -0.147989 | 0.004155 | -0.031930 | 0.240953 | -0.255286 | -0.111295 | 0.018440 | 0.240168 | 0.359259 | -0.023317 | -0.185991 | -0.239543 |
| -0.052890 | -0.041775 | -0.364710 | 0.187942 | 0.004092 | -0.031517 | 0.014010 | 0.079116 | 0.116919 | 0.171206 | -0.049196 | 0.113747 | -0.076420 | -0.067504 | 1.000000 | -0.418020 | 0.383431 | 0.070254 | 0.408115 | -0.011412 | -0.000517 | 0.159823 | -0.118821 | -0.003764 | -0.212804 | 0.040148 | -0.230088 | -0.088823 | -0.197559 | -0.044356 |
| -0.035266 | 0.152885 | -0.198148 | 0.039334 | 0.004738 | -0.085690 | -0.009692 | -0.356335 | -0.018640 | -0.160006 | -0.255386 | 0.069353 | 0.095899 | 0.178781 | -0.295144 | 1.000000 | -0.005920 | 0.105127 | -0.272517 | 0.276054 | -0.314943 | -0.422164 | 0.071022 | -0.073914 | -0.051883 | -0.074656 | -0.307786 | -0.099206 | 0.010837 | -0.214554 |
| -0.075027 | 0.000585 | 0.147362 | 0.003180 | -0.103558 | 0.060127 | 0.097132 | -0.060202 | 0.150112 | -0.312619 | -0.030597 | 0.182761 | 0.322754 | -0.171637 | -0.059668 | -0.117966 | 1.000000 | -0.032199 | -0.030495 | -0.074423 | 0.195989 | 0.127831 | -0.178222 | 0.038963 | -0.290984 | 0.010672 | 0.069857 | -0.083332 | -0.006172 | 0.103373 |
